Time,Open,High,Low,Close,Volume
2021-12-25 00:00:00,190.72,190.7575,188.88,189.9025,1549464.8525
2021-12-25 00:05:00,189.9,190.5125,189.72,190.09,474202.86895
2021-12-25 00:10:00,190.09,190.095,188.365,189.01,1299649.7223
2021-12-25 00:15:00,189.01,189.7575,188.5075,189.7425,829670.105875
2021-12-25 00:20:00,189.7425,190.475,189.6525,190.17,655628.207725
2021-12-25 00:25:00,190.17,190.45,189.62,190.4325,341182.9791
2021-12-25 00:30:00,190.4325,190.9625,189.9175,190.875,570524.61735
2021-12-25 00:35:00,190.875,191.3725,190.805,191.055,488438.7959
2021-12-25 00:40:00,191.055,191.225,189.7875,190.4875,580957.203525
2021-12-25 00:45:00,190.4875,190.4875,189.2225,189.7975,845553.2912
2021-12-25 00:50:00,189.7975,190.275,189.465,189.925,381145.769425
2021-12-25 00:55:00,189.925,190.44,189.66,190.44,316470.147375
2021-12-25 01:00:00,190.4525,190.7275,189.8575,190.705,808357.88385
2021-12-25 01:05:00,190.705,191.37,190.6175,191.275,488747.192675
2021-12-25 01:10:00,191.275,192.0125,190.8325,191.82,793833.379075
2021-12-25 01:15:00,191.8025,192.705,191.6425,192.5,842842.724475
2021-12-25 01:20:00,192.5,193.38,192.2225,193.2275,782843.469475
2021-12-25 01:25:00,193.2275,193.4525,192.5575,193.3,572915.75465
2021-12-25 01:30:00,193.305,194.24,193.1875,194.21,962089.7996
2021-12-25 01:35:00,194.21,194.8325,193.6025,193.9425,757442.8695
2021-12-25 01:40:00,193.9425,194.435,193.5175,193.6775,500227.8027
2021-12-25 01:45:00,193.6775,194.2,193.5725,193.6675,292242.420575
2021-12-25 01:50:00,193.6675,194.7275,193.6675,194.6225,619757.217825
2021-12-25 01:55:00,194.6225,195.065,194.2375,195.055,801000.005975
2021-12-25 02:00:00,195.055,195.205,194.505,194.9475,1134662.275075
2021-12-25 02:05:00,194.945,194.945,194.425,194.6575,242939.37075
2021-12-25 02:10:00,194.6575,195.01,194.455,194.565,421474.1817
2021-12-25 02:15:00,194.565,194.6875,193.8525,194.12,300648.078025
2021-12-25 02:20:00,194.12,194.2225,193.7675,194.0975,385648.055825
2021-12-25 02:25:00,194.0975,194.3675,193.805,194.21,274226.499225
2021-12-25 02:30:00,194.21,194.3275,193.74,193.8,236108.258125
2021-12-25 02:35:00,193.8,193.9525,193.3325,193.365,324616.848575
2021-12-25 02:40:00,193.365,193.365,193.0,193.0025,282398.600375
2021-12-25 02:45:00,193.0025,193.575,192.9025,193.5175,689762.7061
2021-12-25 02:50:00,193.5175,194.115,193.4675,193.955,578368.240875
2021-12-25 02:55:00,193.955,194.7675,193.56,194.7175,440647.450025
2021-12-25 03:00:00,194.7175,195.15,194.6025,194.6175,528903.802675
2021-12-25 03:05:00,194.6175,194.6325,193.7675,193.995,427222.262025
2021-12-25 03:10:00,194.0025,194.26,193.64,193.6425,253941.458925
2021-12-25 03:15:00,193.6425,194.4975,193.6425,194.355,406702.0813
2021-12-25 03:20:00,194.355,194.37,193.7375,193.7375,348676.628625
2021-12-25 03:25:00,193.76,194.5225,193.7375,193.97,501648.592225
2021-12-25 03:30:00,193.97,194.535,193.8825,194.3175,200188.736875
2021-12-25 03:35:00,194.3175,194.3175,193.48,193.4975,245135.39185
2021-12-25 03:40:00,193.4975,193.5825,193.1625,193.265,229826.2536
2021-12-25 03:45:00,193.265,193.265,192.3275,192.3725,623496.884425
2021-12-25 03:50:00,192.39,192.885,192.2775,192.8825,213199.863925
2021-12-25 03:55:00,192.8825,192.8825,192.04,192.0825,458410.7814
2021-12-25 04:00:00,192.0975,192.635,191.6325,191.76,743218.67155
2021-12-25 04:05:00,191.76,192.2475,191.7375,192.215,229973.2129
2021-12-25 04:10:00,192.215,192.5175,192.1075,192.235,162255.042275
2021-12-25 04:15:00,192.235,192.3875,191.78,192.29,215064.300825
2021-12-25 04:20:00,192.29,192.585,192.115,192.365,328080.6997
2021-12-25 04:25:00,192.365,192.9075,192.27,192.66,546453.98955
2021-12-25 04:30:00,192.66,192.8725,192.285,192.535,633912.235625
2021-12-25 04:35:00,192.535,192.83,192.45,192.7775,247953.535575
2021-12-25 04:40:00,192.775,192.85,192.53,192.7225,200883.774575
2021-12-25 04:45:00,192.7225,192.7725,192.085,192.12,190748.116475
2021-12-25 04:50:00,192.12,192.265,191.5075,191.53,474327.7576
2021-12-25 04:55:00,191.53,191.9125,191.53,191.7725,180497.05125
2021-12-25 05:00:00,191.7725,192.18,191.5525,192.1375,227679.8274
2021-12-25 05:05:00,192.1375,192.555,191.9025,192.4325,309887.29735
2021-12-25 05:10:00,192.4325,193.3175,191.865,193.165,1930499.156975
2021-12-25 05:15:00,193.165,193.4925,192.935,193.165,962771.170475
2021-12-25 05:20:00,193.165,193.49,193.0,193.1575,560239.945975
2021-12-25 05:25:00,193.1575,193.53,192.5825,193.5275,580766.207725
2021-12-25 05:30:00,193.5275,193.555,193.0375,193.21,686285.488925
2021-12-25 05:35:00,193.21,193.6525,193.1725,193.51,494513.874375
2021-12-25 05:40:00,193.51,193.545,193.0,193.0625,207698.058075
2021-12-25 05:45:00,193.0625,193.675,193.0,193.6,274574.7162
2021-12-25 05:50:00,193.6,193.6225,192.8525,193.02,316128.827275
2021-12-25 05:55:00,193.02,193.6075,192.9,193.505,473291.78745
2021-12-25 06:00:00,193.505,193.9025,193.4525,193.7925,323749.557175
2021-12-25 06:05:00,193.79,193.835,193.495,193.7275,140699.9834
2021-12-25 06:10:00,193.7275,194.46,193.6075,194.4225,1097173.87125
2021-12-25 06:15:00,194.4225,194.57,194.22,194.36,303902.5185
2021-12-25 06:20:00,194.36,194.465,194.09,194.25,276516.621775
2021-12-25 06:25:00,194.25,194.72,194.14,194.5925,287515.70805
2021-12-25 06:30:00,194.5925,194.9075,194.5325,194.675,343693.1355
2021-12-25 06:35:00,194.675,194.835,194.3825,194.485,233562.657425
2021-12-25 06:40:00,194.485,194.85,194.4675,194.6825,229165.295125
2021-12-25 06:45:00,194.6825,194.6825,194.0875,194.245,348853.392275
2021-12-25 06:50:00,194.245,194.4075,194.005,194.0875,155751.750025
2021-12-25 06:55:00,194.0875,194.0875,193.7375,193.8675,209319.221625
2021-12-25 07:00:00,193.86,193.9,193.44,193.5525,255851.770125
2021-12-25 07:05:00,193.53,193.5575,193.2175,193.2375,261360.5017
2021-12-25 07:10:00,193.2375,193.425,193.0025,193.1725,694956.4192
2021-12-25 07:15:00,193.1725,193.7625,193.11,193.3475,219124.58365
2021-12-25 07:20:00,193.3475,193.7,193.27,193.37,168244.772875
2021-12-25 07:25:00,193.37,193.615,193.1725,193.615,253711.573375
2021-12-25 07:30:00,193.625,194.2,193.53,194.15,320263.08475
2021-12-25 07:35:00,194.15,194.5,194.005,194.455,335024.3251
2021-12-25 07:40:00,194.455,194.735,194.24,194.59,292497.0111
2021-12-25 07:45:00,194.59,194.59,194.2625,194.32,186921.4843
2021-12-25 07:50:00,194.32,194.355,193.9225,193.9575,153439.15645
2021-12-25 07:55:00,193.9575,194.0625,193.6,193.955,304591.424775
2021-12-25 08:00:00,193.955,193.955,193.4875,193.5375,150936.942525
2021-12-25 08:05:00,193.5375,193.64,193.2075,193.575,320770.88485
2021-12-25 08:10:00,193.575,194.0625,193.5175,194.0625,186413.96325
2021-12-25 08:15:00,194.0625,194.1575,193.8375,193.945,341194.2643
2021-12-25 08:20:00,193.945,194.245,193.805,194.0425,409373.519175
2021-12-25 08:25:00,194.0425,194.7825,194.0425,194.735,645112.138475
2021-12-25 08:30:00,194.735,194.9225,193.835,193.9025,437980.963175
2021-12-25 08:35:00,193.9025,193.905,193.4975,193.59,183491.44495
2021-12-25 08:40:00,193.5975,193.65,193.3225,193.425,175098.417825
2021-12-25 08:45:00,193.425,193.7175,193.32,193.7175,146776.856475
