Time,Open,High,Low,Close,Volume
2021-12-25 00:00:00,50796.0,50807.0,50566.0,50670.0,2293749.1359
2021-12-25 00:05:00,50670.0,50783.0,50669.0,50741.0,2025913.4978
2021-12-25 00:10:00,50741.0,50741.0,50535.0,50582.0,2897013.772
2021-12-25 00:15:00,50582.0,50681.0,50521.0,50681.0,1785521.4291
2021-12-25 00:20:00,50681.0,50767.0,50652.0,50756.0,1062458.2513
2021-12-25 00:25:00,50756.0,50798.0,50694.0,50759.0,1194747.4319
2021-12-25 00:30:00,50759.0,50855.0,50711.0,50816.0,1176809.6018
2021-12-25 00:35:00,50816.0,50915.0,50807.0,50876.0,1021323.0674
2021-12-25 00:40:00,50876.0,50909.0,50798.0,50880.0,581857.1851
2021-12-25 00:45:00,50880.0,50884.0,50640.0,50720.0,2089499.3891
2021-12-25 00:50:00,50720.0,50817.0,50663.0,50787.0,1365886.6635
2021-12-25 00:55:00,50787.0,50849.0,50738.0,50849.0,1731397.5078
2021-12-25 01:00:00,50850.0,50856.0,50635.0,50777.0,3303948.9509
2021-12-25 01:05:00,50777.0,50887.0,50750.0,50872.0,1820944.9081
2021-12-25 01:10:00,50873.0,50936.0,50808.0,50875.0,1722871.6176
2021-12-25 01:15:00,50875.0,50918.0,50853.0,50909.0,971792.2067
2021-12-25 01:20:00,50909.0,50951.0,50878.0,50947.0,833387.5818
2021-12-25 01:25:00,50947.0,50967.0,50925.0,50928.0,491801.7219
2021-12-25 01:30:00,50928.0,51007.0,50892.0,50980.0,755332.4364
2021-12-25 01:35:00,50980.0,51070.0,50973.0,51038.0,1080815.6625
2021-12-25 01:40:00,51038.0,51067.0,50952.0,50952.0,1991127.1254
2021-12-25 01:45:00,50952.0,51032.0,50952.0,51011.0,880149.3636
2021-12-25 01:50:00,51011.0,51090.0,51006.0,51080.0,735314.9291
2021-12-25 01:55:00,51080.0,51099.0,51052.0,51080.0,637375.8115
2021-12-25 02:00:00,51081.0,51132.0,51075.0,51104.0,926298.7195
2021-12-25 02:05:00,51104.0,51105.0,51039.0,51045.0,856107.3594
2021-12-25 02:10:00,51045.0,51110.0,51038.0,51076.0,882647.7921
2021-12-25 02:15:00,51076.0,51110.0,51004.0,51004.0,559364.9572
2021-12-25 02:20:00,51004.0,51056.0,50988.0,51041.0,647270.9223
2021-12-25 02:25:00,51041.0,51054.0,50991.0,51012.0,613681.1057
2021-12-25 02:30:00,51012.0,51033.0,50965.0,50970.0,331123.9161
2021-12-25 02:35:00,50970.0,50978.0,50920.0,50932.0,1067593.6909
2021-12-25 02:40:00,50934.0,50950.0,50879.0,50879.0,633719.3551
2021-12-25 02:45:00,50879.0,50974.0,50872.0,50967.0,1715791.4688
2021-12-25 02:50:00,50968.0,50999.0,50926.0,50963.0,620319.8822
2021-12-25 02:55:00,50968.0,51021.0,50925.0,51020.0,850938.7034
2021-12-25 03:00:00,51020.0,51062.0,50994.0,51061.0,500157.5318
2021-12-25 03:05:00,51061.0,51066.0,50981.0,50992.0,1014453.9092
2021-12-25 03:10:00,50992.0,51049.0,50985.0,51021.0,2499319.3194
2021-12-25 03:15:00,51021.0,51070.0,51021.0,51065.0,262368.7066
2021-12-25 03:20:00,51065.0,51083.0,51041.0,51045.0,500258.0682
2021-12-25 03:25:00,51045.0,51121.0,51045.0,51099.0,516706.532
2021-12-25 03:30:00,51099.0,51162.0,51099.0,51112.0,640788.575
2021-12-25 03:35:00,51112.0,51121.0,51052.0,51057.0,360233.8414
2021-12-25 03:40:00,51057.0,51057.0,50988.0,50992.0,314643.9851
2021-12-25 03:45:00,50992.0,50994.0,50895.0,50897.0,630315.9277
2021-12-25 03:50:00,50902.0,50927.0,50862.0,50890.0,742384.5622
2021-12-25 03:55:00,50890.0,50894.0,50801.0,50801.0,769956.6729
2021-12-25 04:00:00,50801.0,50855.0,50746.0,50793.0,2035666.7893
2021-12-25 04:05:00,50793.0,50855.0,50789.0,50854.0,636424.5949
2021-12-25 04:10:00,50854.0,50901.0,50836.0,50886.0,1508124.9325
2021-12-25 04:15:00,50886.0,50899.0,50845.0,50883.0,688501.1029
2021-12-25 04:20:00,50883.0,50919.0,50883.0,50906.0,660802.9181
2021-12-25 04:25:00,50907.0,50938.0,50893.0,50938.0,183134.3984
2021-12-25 04:30:00,50938.0,50967.0,50919.0,50952.0,337593.6186
2021-12-25 04:35:00,50952.0,50962.0,50938.0,50960.0,261510.158
2021-12-25 04:40:00,50960.0,50965.0,50942.0,50964.0,137484.0548
2021-12-25 04:45:00,50964.0,50964.0,50894.0,50895.0,601732.8165
2021-12-25 04:50:00,50895.0,50923.0,50833.0,50842.0,453260.161
2021-12-25 04:55:00,50842.0,50881.0,50832.0,50871.0,372153.6144
2021-12-25 05:00:00,50871.0,50914.0,50831.0,50908.0,591008.3521
