Time,Open,High,Low,Close,Volume
2021-12-25 00:00:00,0.1871945,0.1872085,0.1857435,0.186852,90314.8004925
2021-12-25 00:05:00,0.186867,0.1870265,0.1864545,0.186544,55508.301788
2021-12-25 00:10:00,0.1865335,0.186559,0.184204,0.185183,199235.9349075
2021-12-25 00:15:00,0.185183,0.1859955,0.1848375,0.1859955,81289.2087345
2021-12-25 00:20:00,0.185999,0.186759,0.1857805,0.1864465,121510.6561595
2021-12-25 00:25:00,0.1864465,0.18686,0.186128,0.186564,74277.133232
2021-12-25 00:30:00,0.186564,0.187104,0.186326,0.186852,29906.369046
2021-12-25 00:35:00,0.186852,0.1874625,0.186852,0.1872795,103443.2884225
2021-12-25 00:40:00,0.1872795,0.187471,0.1869125,0.187328,58056.7923185
2021-12-25 00:45:00,0.187328,0.187363,0.18564,0.186354,198690.79144
2021-12-25 00:50:00,0.186354,0.186623,0.185968,0.1863525,44004.702943
2021-12-25 00:55:00,0.1863525,0.1865405,0.186029,0.1864165,121213.2129865
2021-12-25 01:00:00,0.1864165,0.186461,0.1849245,0.1859685,110220.1997685
2021-12-25 01:05:00,0.1859685,0.1865725,0.18546,0.18647,49715.862179
2021-12-25 01:10:00,0.18647,0.1873685,0.1861735,0.187266,89836.071801
2021-12-25 01:15:00,0.187266,0.1878565,0.187098,0.1876345,70366.3384185
2021-12-25 01:20:00,0.187667,0.1880245,0.1873705,0.18795,60604.286805
2021-12-25 01:25:00,0.18795,0.18839,0.1879165,0.1882385,50010.1214895
2021-12-25 01:30:00,0.1882385,0.188426,0.187639,0.188342,138636.749773
2021-12-25 01:35:00,0.188342,0.189398,0.188342,0.1890385,69088.171924
2021-12-25 01:40:00,0.1890615,0.1893105,0.188717,0.1889705,205360.9304645
2021-12-25 01:45:00,0.1889705,0.189061,0.1885605,0.1886375,37859.1331745
2021-12-25 01:50:00,0.1886375,0.1890375,0.1886375,0.188906,26616.376666
2021-12-25 01:55:00,0.188906,0.1890415,0.188607,0.1889105,100034.018716
2021-12-25 02:00:00,0.1889105,0.1892485,0.188493,0.1886895,16484.1026075
